year,reference_period_desc,prodn_practice_desc,state,state_abbr,state_fips,county,county_fips,agg_level,commodity,class,util_practice_desc,statistic_category,description,unit,value,coeff_variation_pct
2022,YEAR,ALL PRODUCTION PRACTICES,ARKANSAS,AR,05,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,120235000,
2021,YEAR,ALL PRODUCTION PRACTICES,ARKANSAS,AR,05,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,152720000,
2025,YEAR,ALL PRODUCTION PRACTICES,CALIFORNIA,CA,06,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,8650000,
2024,YEAR,ALL PRODUCTION PRACTICES,CALIFORNIA,CA,06,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,10010000,
2023,YEAR,ALL PRODUCTION PRACTICES,CALIFORNIA,CA,06,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,7120000,
2022,YEAR,ALL PRODUCTION PRACTICES,CALIFORNIA,CA,06,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,3540000,
2021,YEAR,ALL PRODUCTION PRACTICES,CALIFORNIA,CA,06,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,9400000,
2025,YEAR,ALL PRODUCTION PRACTICES,COLORADO,CO,08,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,166250000,
2024,YEAR,ALL PRODUCTION PRACTICES,COLORADO,CO,08,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,136880000,
2023,YEAR,ALL PRODUCTION PRACTICES,COLORADO,CO,08,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,123830000,
2022,YEAR,ALL PRODUCTION PRACTICES,COLORADO,CO,08,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,117370000,
2021,YEAR,ALL PRODUCTION PRACTICES,COLORADO,CO,08,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,147060000,
2025,YEAR,ALL PRODUCTION PRACTICES,DELAWARE,DE,10,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,32852000,
2024,YEAR,ALL PRODUCTION PRACTICES,DELAWARE,DE,10,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,27531000,
2023,YEAR,ALL PRODUCTION PRACTICES,DELAWARE,DE,10,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,32508000,
2022,YEAR,ALL PRODUCTION PRACTICES,DELAWARE,DE,10,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,26520000,
2021,YEAR,ALL PRODUCTION PRACTICES,DELAWARE,DE,10,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,30728000,
2025,YEAR,ALL PRODUCTION PRACTICES,FLORIDA,FL,12,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,8835000,
2024,YEAR,ALL PRODUCTION PRACTICES,FLORIDA,FL,12,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,6627000,
2023,YEAR,ALL PRODUCTION PRACTICES,FLORIDA,FL,12,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,9796000,
2022,YEAR,ALL PRODUCTION PRACTICES,FLORIDA,FL,12,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,9184000,
2021,YEAR,ALL PRODUCTION PRACTICES,FLORIDA,FL,12,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,11616000,
2025,YEAR,ALL PRODUCTION PRACTICES,GEORGIA,GA,13,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,93500000,
2024,YEAR,ALL PRODUCTION PRACTICES,GEORGIA,GA,13,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,49715000,
2023,YEAR,ALL PRODUCTION PRACTICES,GEORGIA,GA,13,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,76560000,
2022,YEAR,ALL PRODUCTION PRACTICES,GEORGIA,GA,13,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,65625000,
2021,YEAR,ALL PRODUCTION PRACTICES,GEORGIA,GA,13,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,79170000,
2025,YEAR,ALL PRODUCTION PRACTICES,IDAHO,ID,16,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,30305000,
2024,YEAR,ALL PRODUCTION PRACTICES,IDAHO,ID,16,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,22660000,
2023,YEAR,ALL PRODUCTION PRACTICES,IDAHO,ID,16,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,23345000,
2022,YEAR,ALL PRODUCTION PRACTICES,IDAHO,ID,16,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,22680000,
2021,YEAR,ALL PRODUCTION PRACTICES,IDAHO,ID,16,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,24150000,
2025,YEAR,ALL PRODUCTION PRACTICES,ILLINOIS,IL,17,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,2354000000,
2024,YEAR,ALL PRODUCTION PRACTICES,ILLINOIS,IL,17,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,2311050000,
2023,YEAR,ALL PRODUCTION PRACTICES,ILLINOIS,IL,17,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,2276300000,
2022,YEAR,ALL PRODUCTION PRACTICES,ILLINOIS,IL,17,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,2268400000,
2021,YEAR,ALL PRODUCTION PRACTICES,ILLINOIS,IL,17,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,2191700000,
2025,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,1066920000,
2024,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,999900000,
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,1077930000,
2022,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,974700000,
2021,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,1027650000,
2025,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,2772000000,
2024,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,2626950000,
2023,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,2522550000,
2022,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,2470000000,
2021,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,2539800000,
2025,YEAR,ALL PRODUCTION PRACTICES,KANSAS,KS,20,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,942500000,
2024,YEAR,ALL PRODUCTION PRACTICES,KANSAS,KS,20,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,748200000,
2023,YEAR,ALL PRODUCTION PRACTICES,KANSAS,KS,20,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,612850000,
2022,YEAR,ALL PRODUCTION PRACTICES,KANSAS,KS,20,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,510600000,
2021,YEAR,ALL PRODUCTION PRACTICES,KANSAS,KS,20,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,750600000,
2025,YEAR,ALL PRODUCTION PRACTICES,KENTUCKY,KY,21,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,237140000,
2024,YEAR,ALL PRODUCTION PRACTICES,KENTUCKY,KY,21,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,227840000,
2023,YEAR,ALL PRODUCTION PRACTICES,KENTUCKY,KY,21,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,280500000,
2022,YEAR,ALL PRODUCTION PRACTICES,KENTUCKY,KY,21,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,207480000,
2021,YEAR,ALL PRODUCTION PRACTICES,KENTUCKY,KY,21,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,272640000,
2025,YEAR,ALL PRODUCTION PRACTICES,LOUISIANA,LA,22,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,152470000,
2024,YEAR,ALL PRODUCTION PRACTICES,LOUISIANA,LA,22,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,81400000,
2023,YEAR,ALL PRODUCTION PRACTICES,LOUISIANA,LA,22,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,119000000,
2022,YEAR,ALL PRODUCTION PRACTICES,LOUISIANA,LA,22,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,73950000,
2021,YEAR,ALL PRODUCTION PRACTICES,LOUISIANA,LA,22,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,103395000,
2025,YEAR,ALL PRODUCTION PRACTICES,MARYLAND,MD,24,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,70110000,
2024,YEAR,ALL PRODUCTION PRACTICES,MARYLAND,MD,24,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,54340000,
2023,YEAR,ALL PRODUCTION PRACTICES,MARYLAND,MD,24,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,72600000,
2022,YEAR,ALL PRODUCTION PRACTICES,MARYLAND,MD,24,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,59400000,
2021,YEAR,ALL PRODUCTION PRACTICES,MARYLAND,MD,24,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,72625000,
2025,YEAR,ALL PRODUCTION PRACTICES,MICHIGAN,MI,26,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,352440000,
2024,YEAR,ALL PRODUCTION PRACTICES,MICHIGAN,MI,26,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,352950000,
2023,YEAR,ALL PRODUCTION PRACTICES,MICHIGAN,MI,26,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,346080000,
2022,YEAR,ALL PRODUCTION PRACTICES,MICHIGAN,MI,26,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,325920000,
2021,YEAR,ALL PRODUCTION PRACTICES,MICHIGAN,MI,26,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,346260000,
2025,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,1698450000,
2024,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,1345020000,
2023,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,1513300000,
2022,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,1460550000,
2021,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,1378830000,
2025,YEAR,ALL PRODUCTION PRACTICES,MISSISSIPPI,MS,28,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,156600000,
2024,YEAR,ALL PRODUCTION PRACTICES,MISSISSIPPI,MS,28,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,87420000,
2023,YEAR,ALL PRODUCTION PRACTICES,MISSISSIPPI,MS,28,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,139370000,
2022,YEAR,ALL PRODUCTION PRACTICES,MISSISSIPPI,MS,28,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,93225000,
2021,YEAR,ALL PRODUCTION PRACTICES,MISSISSIPPI,MS,28,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,126700000,
2025,YEAR,ALL PRODUCTION PRACTICES,MISSOURI,MO,29,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,677100000,
2024,YEAR,ALL PRODUCTION PRACTICES,MISSOURI,MO,29,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,613050000,
2023,YEAR,ALL PRODUCTION PRACTICES,MISSOURI,MO,29,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,561510000,
2022,YEAR,ALL PRODUCTION PRACTICES,MISSOURI,MO,29,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,500710000,
2021,YEAR,ALL PRODUCTION PRACTICES,MISSOURI,MO,29,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,545370000,
2025,YEAR,ALL PRODUCTION PRACTICES,MONTANA,MT,30,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,9900000,
2024,YEAR,ALL PRODUCTION PRACTICES,MONTANA,MT,30,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,6545000,
2023,YEAR,ALL PRODUCTION PRACTICES,MONTANA,MT,30,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,8772000,
2022,YEAR,ALL PRODUCTION PRACTICES,MONTANA,MT,30,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,7728000,
2021,YEAR,ALL PRODUCTION PRACTICES,MONTANA,MT,30,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,6000000,
2025,YEAR,ALL PRODUCTION PRACTICES,NEBRASKA,NE,31,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,2027300000,
2024,YEAR,ALL PRODUCTION PRACTICES,NEBRASKA,NE,31,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,1802920000,
2023,YEAR,ALL PRODUCTION PRACTICES,NEBRASKA,NE,31,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,1729000000,
2022,YEAR,ALL PRODUCTION PRACTICES,NEBRASKA,NE,31,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,1455300000,
2021,YEAR,ALL PRODUCTION PRACTICES,NEBRASKA,NE,31,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,1854640000,
2025,YEAR,ALL PRODUCTION PRACTICES,NEW JERSEY,NJ,34,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,10626000,
2024,YEAR,ALL PRODUCTION PRACTICES,NEW JERSEY,NJ,34,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,9577000,
2023,YEAR,ALL PRODUCTION PRACTICES,NEW JERSEY,NJ,34,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,10920000,
2022,YEAR,ALL PRODUCTION PRACTICES,NEW JERSEY,NJ,34,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,6612000,
2021,YEAR,ALL PRODUCTION PRACTICES,NEW JERSEY,NJ,34,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,11247000,
2025,YEAR,ALL PRODUCTION PRACTICES,NEW MEXICO,NM,35,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,7612000,
2024,YEAR,ALL PRODUCTION PRACTICES,NEW MEXICO,NM,35,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,7693000,
2023,YEAR,ALL PRODUCTION PRACTICES,NEW MEXICO,NM,35,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,7285000,
2022,YEAR,ALL PRODUCTION PRACTICES,NEW MEXICO,NM,35,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,5364000,
2021,YEAR,ALL PRODUCTION PRACTICES,NEW MEXICO,NM,35,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,7176000,
2025,YEAR,ALL PRODUCTION PRACTICES,NEW YORK,NY,36,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,63000000,
2024,YEAR,ALL PRODUCTION PRACTICES,NEW YORK,NY,36,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,93795000,
2023,YEAR,ALL PRODUCTION PRACTICES,NEW YORK,NY,36,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,95400000,
2022,YEAR,ALL PRODUCTION PRACTICES,NEW YORK,NY,36,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,80230000,
2021,YEAR,ALL PRODUCTION PRACTICES,NEW YORK,NY,36,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,96025000,
2025,YEAR,ALL PRODUCTION PRACTICES,NORTH CAROLINA,NC,37,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,131040000,
2024,YEAR,ALL PRODUCTION PRACTICES,NORTH CAROLINA,NC,37,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,70470000,
2023,YEAR,ALL PRODUCTION PRACTICES,NORTH CAROLINA,NC,37,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,132300000,
2022,YEAR,ALL PRODUCTION PRACTICES,NORTH CAROLINA,NC,37,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,97650000,
2021,YEAR,ALL PRODUCTION PRACTICES,NORTH CAROLINA,NC,37,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,134845000,
2025,YEAR,ALL PRODUCTION PRACTICES,NORTH DAKOTA,ND,38,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,711000000,
2024,YEAR,ALL PRODUCTION PRACTICES,NORTH DAKOTA,ND,38,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,542360000,
2023,YEAR,ALL PRODUCTION PRACTICES,NORTH DAKOTA,ND,38,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,543400000,
2022,YEAR,ALL PRODUCTION PRACTICES,NORTH DAKOTA,ND,38,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,344500000,
2021,YEAR,ALL PRODUCTION PRACTICES,NORTH DAKOTA,ND,38,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,381150000,
2025,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,584600000,
2024,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,566400000,
2023,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,673200000,
2022,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,594660000,
2021,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,644620000,
2025,YEAR,ALL PRODUCTION PRACTICES,OKLAHOMA,OK,40,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,60390000,
2024,YEAR,ALL PRODUCTION PRACTICES,OKLAHOMA,OK,40,,,STATE,CORN,ALL CLASSES,GRAIN,PRODUCTION,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",BU,40180000,
